original_id,original_data_type,title,L1_cluster_id,L1_cluster_title,L2_cluster_id,L2_cluster_title
6196,numeric,Numeric: ID 6196,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6197,numeric,Numeric: ID 6197,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6198,numeric,Numeric: ID 6198,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6199,numeric,Numeric: ID 6199,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6200,numeric,Numeric: ID 6200,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6201,numeric,Numeric: ID 6201,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6202,numeric,Numeric: ID 6202,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6203,numeric,Numeric: ID 6203,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6204,numeric,Numeric: ID 6204,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6205,numeric,Numeric: ID 6205,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6206,numeric,Numeric: ID 6206,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6207,numeric,Numeric: ID 6207,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6208,numeric,Numeric: ID 6208,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6209,numeric,Numeric: ID 6209,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6210,numeric,Numeric: ID 6210,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6211,numeric,Numeric: ID 6211,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6212,numeric,Numeric: ID 6212,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6213,numeric,Numeric: ID 6213,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6214,numeric,Numeric: ID 6214,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6215,numeric,Numeric: ID 6215,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6216,numeric,Numeric: ID 6216,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6217,numeric,Numeric: ID 6217,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6218,numeric,Numeric: ID 6218,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6219,numeric,Numeric: ID 6219,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6220,numeric,Numeric: ID 6220,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6221,numeric,Numeric: ID 6221,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6222,numeric,Numeric: ID 6222,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6223,numeric,Numeric: ID 6223,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6224,numeric,Numeric: ID 6224,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6225,numeric,Numeric: ID 6225,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6226,numeric,Numeric: ID 6226,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6227,numeric,Numeric: ID 6227,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6228,numeric,Numeric: ID 6228,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6229,numeric,Numeric: ID 6229,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6230,numeric,Numeric: ID 6230,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6231,numeric,Numeric: ID 6231,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6232,numeric,Numeric: ID 6232,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6233,numeric,Numeric: ID 6233,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6234,numeric,Numeric: ID 6234,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6235,numeric,Numeric: ID 6235,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6236,numeric,Numeric: ID 6236,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6237,numeric,Numeric: ID 6237,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6238,numeric,Numeric: ID 6238,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6239,numeric,Numeric: ID 6239,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6240,numeric,Numeric: ID 6240,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6241,numeric,Numeric: ID 6241,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6242,numeric,Numeric: ID 6242,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6243,numeric,Numeric: ID 6243,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6244,numeric,Numeric: ID 6244,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6245,numeric,Numeric: ID 6245,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6246,numeric,Numeric: ID 6246,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6247,numeric,Numeric: ID 6247,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6248,numeric,Numeric: ID 6248,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6249,numeric,Numeric: ID 6249,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6250,numeric,Numeric: ID 6250,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6251,numeric,Numeric: ID 6251,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6252,numeric,Numeric: ID 6252,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6253,numeric,Numeric: ID 6253,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6254,numeric,Numeric: ID 6254,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6255,numeric,Numeric: ID 6255,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6256,numeric,Numeric: ID 6256,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6257,numeric,Numeric: ID 6257,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6258,numeric,Numeric: ID 6258,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6259,numeric,Numeric: ID 6259,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6260,numeric,Numeric: ID 6260,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6261,numeric,Numeric: ID 6261,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6262,numeric,Numeric: ID 6262,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6263,numeric,Numeric: ID 6263,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6264,numeric,Numeric: ID 6264,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6265,numeric,Numeric: ID 6265,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6266,numeric,Numeric: ID 6266,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6267,numeric,Numeric: ID 6267,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6268,numeric,Numeric: ID 6268,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6269,numeric,Numeric: ID 6269,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6270,numeric,Numeric: ID 6270,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6271,numeric,Numeric: ID 6271,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6272,numeric,Numeric: ID 6272,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6273,numeric,Numeric: ID 6273,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6274,numeric,Numeric: ID 6274,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6275,numeric,Numeric: ID 6275,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6276,numeric,Numeric: ID 6276,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6277,numeric,Numeric: ID 6277,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6278,numeric,Numeric: ID 6278,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6279,numeric,Numeric: ID 6279,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6280,numeric,Numeric: ID 6280,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6281,numeric,Numeric: ID 6281,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6282,numeric,Numeric: ID 6282,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6283,numeric,Numeric: ID 6283,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6284,numeric,Numeric: ID 6284,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6285,numeric,Numeric: ID 6285,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6286,numeric,Numeric: ID 6286,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6287,numeric,Numeric: ID 6287,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6288,numeric,Numeric: ID 6288,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6289,numeric,Numeric: ID 6289,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6290,numeric,Numeric: ID 6290,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6291,numeric,Numeric: ID 6291,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6292,numeric,Numeric: ID 6292,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6293,numeric,Numeric: ID 6293,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6294,numeric,Numeric: ID 6294,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6295,numeric,Numeric: ID 6295,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6296,numeric,Numeric: ID 6296,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6297,numeric,Numeric: ID 6297,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6298,numeric,Numeric: ID 6298,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6299,numeric,Numeric: ID 6299,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6300,numeric,Numeric: ID 6300,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6301,numeric,Numeric: ID 6301,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6302,numeric,Numeric: ID 6302,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6303,numeric,Numeric: ID 6303,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6304,numeric,Numeric: ID 6304,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6305,numeric,Numeric: ID 6305,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6306,numeric,Numeric: ID 6306,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6307,numeric,Numeric: ID 6307,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
6308,numeric,Numeric: ID 6308,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6309,numeric,Numeric: ID 6309,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6310,numeric,Numeric: ID 6310,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6311,numeric,Numeric: ID 6311,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6312,numeric,Numeric: ID 6312,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6313,numeric,Numeric: ID 6313,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6314,numeric,Numeric: ID 6314,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6315,numeric,Numeric: ID 6315,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6316,numeric,Numeric: ID 6316,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6317,numeric,Numeric: ID 6317,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6318,numeric,Numeric: ID 6318,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6319,numeric,Numeric: ID 6319,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6320,numeric,Numeric: ID 6320,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6321,numeric,Numeric: ID 6321,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
6322,numeric,Numeric: ID 6322,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6323,numeric,Numeric: ID 6323,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6324,numeric,Numeric: ID 6324,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
6325,numeric,Numeric: ID 6325,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
