original_id,original_data_type,title,L1_cluster_id,L1_cluster_title,L2_cluster_id,L2_cluster_title
5527,numeric,Numeric: ID 5527,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5528,numeric,Numeric: ID 5528,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5529,numeric,Numeric: ID 5529,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5530,numeric,Numeric: ID 5530,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5531,numeric,Numeric: ID 5531,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5532,numeric,Numeric: ID 5532,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5533,numeric,Numeric: ID 5533,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5534,numeric,Numeric: ID 5534,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5535,numeric,Numeric: ID 5535,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5536,numeric,Numeric: ID 5536,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5537,numeric,Numeric: ID 5537,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5538,numeric,Numeric: ID 5538,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5539,numeric,Numeric: ID 5539,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5540,numeric,Numeric: ID 5540,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5541,numeric,Numeric: ID 5541,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5542,numeric,Numeric: ID 5542,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5543,numeric,Numeric: ID 5543,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5544,numeric,Numeric: ID 5544,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5545,numeric,Numeric: ID 5545,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5546,numeric,Numeric: ID 5546,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5547,numeric,Numeric: ID 5547,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5548,numeric,Numeric: ID 5548,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5549,numeric,Numeric: ID 5549,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5550,numeric,Numeric: ID 5550,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5551,numeric,Numeric: ID 5551,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5552,numeric,Numeric: ID 5552,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5553,numeric,Numeric: ID 5553,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5554,numeric,Numeric: ID 5554,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5555,numeric,Numeric: ID 5555,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5556,numeric,Numeric: ID 5556,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5557,numeric,Numeric: ID 5557,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5558,numeric,Numeric: ID 5558,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5559,numeric,Numeric: ID 5559,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5560,numeric,Numeric: ID 5560,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5561,numeric,Numeric: ID 5561,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5562,numeric,Numeric: ID 5562,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5563,numeric,Numeric: ID 5563,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5564,numeric,Numeric: ID 5564,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5565,numeric,Numeric: ID 5565,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5566,numeric,Numeric: ID 5566,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5567,numeric,Numeric: ID 5567,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5568,numeric,Numeric: ID 5568,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5569,numeric,Numeric: ID 5569,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5570,numeric,Numeric: ID 5570,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5571,numeric,Numeric: ID 5571,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5572,numeric,Numeric: ID 5572,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5573,numeric,Numeric: ID 5573,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5574,numeric,Numeric: ID 5574,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5575,numeric,Numeric: ID 5575,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5576,numeric,Numeric: ID 5576,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5577,numeric,Numeric: ID 5577,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5578,numeric,Numeric: ID 5578,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5579,numeric,Numeric: ID 5579,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5580,numeric,Numeric: ID 5580,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5581,numeric,Numeric: ID 5581,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5582,numeric,Numeric: ID 5582,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5583,numeric,Numeric: ID 5583,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5584,numeric,Numeric: ID 5584,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5585,numeric,Numeric: ID 5585,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5586,numeric,Numeric: ID 5586,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5587,numeric,Numeric: ID 5587,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5588,numeric,Numeric: ID 5588,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5589,numeric,Numeric: ID 5589,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5590,numeric,Numeric: ID 5590,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5591,numeric,Numeric: ID 5591,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5592,numeric,Numeric: ID 5592,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5593,numeric,Numeric: ID 5593,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5594,numeric,Numeric: ID 5594,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5595,numeric,Numeric: ID 5595,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5596,numeric,Numeric: ID 5596,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5597,numeric,Numeric: ID 5597,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5598,numeric,Numeric: ID 5598,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5599,numeric,Numeric: ID 5599,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5600,numeric,Numeric: ID 5600,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5601,numeric,Numeric: ID 5601,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5602,numeric,Numeric: ID 5602,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5603,numeric,Numeric: ID 5603,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5604,numeric,Numeric: ID 5604,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5605,numeric,Numeric: ID 5605,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5606,numeric,Numeric: ID 5606,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5607,numeric,Numeric: ID 5607,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5608,numeric,Numeric: ID 5608,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5609,numeric,Numeric: ID 5609,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5610,numeric,Numeric: ID 5610,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5611,numeric,Numeric: ID 5611,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5612,numeric,Numeric: ID 5612,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5613,numeric,Numeric: ID 5613,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5614,numeric,Numeric: ID 5614,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5615,numeric,Numeric: ID 5615,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5616,numeric,Numeric: ID 5616,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5617,numeric,Numeric: ID 5617,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5618,numeric,Numeric: ID 5618,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5619,numeric,Numeric: ID 5619,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5620,numeric,Numeric: ID 5620,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5621,numeric,Numeric: ID 5621,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5622,numeric,Numeric: ID 5622,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5623,numeric,Numeric: ID 5623,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5624,numeric,Numeric: ID 5624,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5625,numeric,Numeric: ID 5625,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5626,numeric,Numeric: ID 5626,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5627,numeric,Numeric: ID 5627,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5628,numeric,Numeric: ID 5628,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5629,numeric,Numeric: ID 5629,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5630,numeric,Numeric: ID 5630,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5631,numeric,Numeric: ID 5631,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5632,numeric,Numeric: ID 5632,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5633,numeric,Numeric: ID 5633,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5634,numeric,Numeric: ID 5634,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5635,numeric,Numeric: ID 5635,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5636,numeric,Numeric: ID 5636,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5637,numeric,Numeric: ID 5637,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5638,numeric,Numeric: ID 5638,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5639,numeric,Numeric: ID 5639,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5640,numeric,Numeric: ID 5640,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5641,numeric,Numeric: ID 5641,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5642,numeric,Numeric: ID 5642,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5643,numeric,Numeric: ID 5643,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5644,numeric,Numeric: ID 5644,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5645,numeric,Numeric: ID 5645,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5646,numeric,Numeric: ID 5646,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5647,numeric,Numeric: ID 5647,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5648,numeric,Numeric: ID 5648,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5649,numeric,Numeric: ID 5649,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5650,numeric,Numeric: ID 5650,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5651,numeric,Numeric: ID 5651,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5652,numeric,Numeric: ID 5652,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5653,numeric,Numeric: ID 5653,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5654,numeric,Numeric: ID 5654,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5655,numeric,Numeric: ID 5655,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5656,numeric,Numeric: ID 5656,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5657,numeric,Numeric: ID 5657,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5658,numeric,Numeric: ID 5658,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5659,numeric,Numeric: ID 5659,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5660,numeric,Numeric: ID 5660,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5661,numeric,Numeric: ID 5661,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5662,numeric,Numeric: ID 5662,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5663,numeric,Numeric: ID 5663,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5664,numeric,Numeric: ID 5664,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5665,numeric,Numeric: ID 5665,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5666,numeric,Numeric: ID 5666,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5667,numeric,Numeric: ID 5667,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5668,numeric,Numeric: ID 5668,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5669,numeric,Numeric: ID 5669,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5670,numeric,Numeric: ID 5670,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5671,numeric,Numeric: ID 5671,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5672,numeric,Numeric: ID 5672,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5673,numeric,Numeric: ID 5673,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
