CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,original_id,original_data_type,title,L1_cluster_id,L1_cluster_title,L2_cluster_id,L2_cluster_title
8909-BOLNL,1,United States,California,San Francisco,94123,"37.800254, -122.436975",37.800254,-122.436975,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.2,52.05,No,0,29,2088,,6193,numeric,Numeric: ID 6193,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
6603-YRDCJ,1,United States,California,San Francisco,94124,"37.731505, -122.384532",37.731505,-122.384532,Male,No,Yes,No,33,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.05,2018.4,No,0,21,3215,,6194,numeric,Numeric: ID 6194,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3229-USWAR,1,United States,California,San Francisco,94129,"37.797526, -122.464531",37.797526,-122.464531,Female,No,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.95,2727.3,No,0,26,3570,,6195,numeric,Numeric: ID 6195,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2138-VFAPZ,1,United States,California,San Francisco,94130,"37.820894, -122.369725",37.820894,-122.369725,Female,No,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,263.65,No,0,68,2966,,6196,numeric,Numeric: ID 6196,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
6131-JLWZM,1,United States,California,San Francisco,94131,"37.746699, -122.442833",37.746699,-122.442833,Female,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,275.4,No,0,45,5332,,6197,numeric,Numeric: ID 6197,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
0269-XFESX,1,United States,California,San Francisco,94133,"37.802071, -122.411004",37.802071,-122.411004,Male,No,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.35,538.5,No,0,30,4031,,6198,numeric,Numeric: ID 6198,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
1709-EJDOX,1,United States,California,San Francisco,94134,"37.721052, -122.413573",37.721052,-122.413573,Female,No,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,948.9,No,0,34,3843,,6199,numeric,Numeric: ID 6199,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
4316-XCSLJ,1,United States,California,Palo Alto,94301,"37.444314, -122.149996",37.444314,-122.149996,Male,No,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,846.8,No,0,33,3202,,6200,numeric,Numeric: ID 6200,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
9693-XMUOB,1,United States,California,Palo Alto,94304,"37.386978, -122.177746",37.386978,-122.177746,Male,Yes,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,2997.45,No,0,27,5546,,6201,numeric,Numeric: ID 6201,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
0383-CLDDA,1,United States,California,Stanford,94305,"37.424342, -122.165641",37.424342,-122.165641,Female,No,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,5897.4,No,0,37,6499,,6202,numeric,Numeric: ID 6202,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2709-UQGNP,1,United States,California,San Mateo,94401,"37.590421, -122.306467",37.590421,-122.306467,Male,No,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.65,524.5,No,0,45,4292,,6203,numeric,Numeric: ID 6203,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3549-ZTMNH,1,United States,California,San Mateo,94402,"37.556634, -122.317723",37.556634,-122.317723,Male,No,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.0,269.65,No,0,69,3705,,6204,numeric,Numeric: ID 6204,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
8033-ATFAS,1,United States,California,San Mateo,94404,"37.556094, -122.272437",37.556094,-122.272437,Female,No,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.85,2341.5,No,0,47,3900,,6205,numeric,Numeric: ID 6205,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1635-NZATJ,1,United States,California,Alameda,94501,"37.774633, -122.274434",37.774633,-122.274434,Male,Yes,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,1789.65,No,0,26,5341,,6206,numeric,Numeric: ID 6206,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
0562-HKHML,1,United States,California,Alameda,94502,"37.724817, -122.224363",37.724817,-122.224363,Male,No,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1626.4,No,0,71,5574,,6207,numeric,Numeric: ID 6207,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
8277-RVRSV,1,United States,California,Danville,94506,"37.791481, -121.903253",37.791481,-121.903253,Female,No,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.15,800.3,No,0,73,4501,,6208,numeric,Numeric: ID 6208,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
9943-VSZUV,1,United States,California,Alamo,94507,"37.855717, -121.994813",37.855717,-121.994813,Male,Yes,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.7,5060.85,No,0,30,5823,,6209,numeric,Numeric: ID 6209,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
7054-ENNGU,1,United States,California,Benicia,94510,"38.113533, -122.11926",38.113533,-122.11926,Female,No,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.85,466.6,No,0,26,4623,,6210,numeric,Numeric: ID 6210,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1455-HFBXA,1,United States,California,Bethel Island,94511,"38.050558, -121.646924",38.050558,-121.646924,Male,No,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,4627.8,No,0,62,6069,,6211,numeric,Numeric: ID 6211,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
9402-CXWPL,1,United States,California,Birds Landing,94512,"38.140719, -121.838298",38.140719,-121.838298,Female,No,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,98.9,6838.6,No,0,20,5980,,6212,numeric,Numeric: ID 6212,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
1628-BIZYP,1,United States,California,Brentwood,94513,"37.908242, -121.682472",37.908242,-121.682472,Male,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85,No,0,46,5754,,6213,numeric,Numeric: ID 6213,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
0082-LDZUE,1,United States,California,Calistoga,94515,"38.629618, -122.593216",38.629618,-122.593216,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,44.3,No,0,57,4427,,6214,numeric,Numeric: ID 6214,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5343-SGUBI,1,United States,California,Concord,94518,"37.950248, -122.022455",37.950248,-122.022455,Female,No,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,80.2,4297.6,No,0,51,5597,,6215,numeric,Numeric: ID 6215,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
0856-NAOES,1,United States,California,Concord,94519,"37.990118, -122.012188",37.990118,-122.012188,Male,No,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.9,414.1,No,0,80,2191,,6216,numeric,Numeric: ID 6216,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1976-AZZPJ,1,United States,California,Concord,94520,"38.013825, -122.039144",38.013825,-122.039144,Male,No,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,34.2,256.6,No,0,32,5100,,6217,numeric,Numeric: ID 6217,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
6156-UZDLF,1,United States,California,Pleasant Hill,94523,"37.95338, -122.076886",37.95338,-122.076886,Female,No,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),87.15,2274.1,No,0,77,5689,,6218,numeric,Numeric: ID 6218,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3099-OONVS,1,United States,California,Crockett,94525,"38.049292, -122.228415",38.049292,-122.228415,Male,No,Yes,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.3,1296.8,No,0,63,3971,,6219,numeric,Numeric: ID 6219,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
9500-WBGRP,1,United States,California,Danville,94526,"37.815459, -121.977203",37.815459,-121.977203,Male,No,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.1,1268.85,No,0,31,4535,,6220,numeric,Numeric: ID 6220,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5183-KLYEM,1,United States,California,El Cerrito,94530,"37.924838, -122.289145",37.924838,-122.289145,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.75,8192.6,No,0,60,4927,,6221,numeric,Numeric: ID 6221,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
5144-PQCDZ,1,United States,California,Fairfield,94533,"38.287136, -122.02711",38.287136,-122.02711,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,59.25,No,0,64,3172,,6222,numeric,Numeric: ID 6222,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
8514-VZHEB,1,United States,California,Travis Afb,94535,"38.265899, -121.939461",38.265899,-121.939461,Male,No,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,1147.85,No,0,50,5293,,6223,numeric,Numeric: ID 6223,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
6625-IUTTT,1,United States,California,Fremont,94536,"37.572273, -121.964583",37.572273,-121.964583,Male,No,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.55,4361.55,No,0,54,6035,,6224,numeric,Numeric: ID 6224,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
9355-NPPFS,1,United States,California,Fremont,94538,"37.505768, -121.962472",37.505768,-121.962472,Female,Yes,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.8,2006.1,No,0,37,4509,,6225,numeric,Numeric: ID 6225,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
0068-FIGTF,1,United States,California,Fremont,94539,"37.516791, -121.899117",37.516791,-121.899117,Female,No,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,78.2,2078.95,No,0,54,2297,,6226,numeric,Numeric: ID 6226,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
5965-GGPRW,1,United States,California,Hayward,94541,"37.674002, -122.076796",37.674002,-122.076796,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.25,7609.75,No,0,78,4427,,6227,numeric,Numeric: ID 6227,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
8035-PWSEV,1,United States,California,Hayward,94542,"37.656695, -122.048361",37.656695,-122.048361,Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,487.05,No,0,76,4430,,6228,numeric,Numeric: ID 6228,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2236-HILPA,1,United States,California,Hayward,94544,"37.639215, -122.037554",37.639215,-122.037554,Male,No,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,1218.45,No,0,40,6403,,6229,numeric,Numeric: ID 6229,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
1840-BIUOG,1,United States,California,Hayward,94545,"37.62984, -122.120843",37.62984,-122.120843,Male,No,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,68.7,1416.2,No,0,73,2989,,6230,numeric,Numeric: ID 6230,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
1356-MKYSK,1,United States,California,Castro Valley,94546,"37.708327, -122.083473",37.708327,-122.083473,Male,No,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.65,483.3,No,0,68,2724,,6231,numeric,Numeric: ID 6231,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
6080-LNESI,1,United States,California,Hercules,94547,"37.991259, -122.214945",37.991259,-122.214945,Male,No,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,1234.6,No,0,46,5080,,6232,numeric,Numeric: ID 6232,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
1830-IPXVJ,1,United States,California,Lafayette,94549,"37.907777, -122.127161",37.907777,-122.127161,Female,No,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,1311.6,No,0,22,6108,,6233,numeric,Numeric: ID 6233,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
5828-DWPIL,1,United States,California,Livermore,94550,"37.571748, -121.659562",37.571748,-121.659562,Male,Yes,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.1,5618.3,No,0,25,4415,,6234,numeric,Numeric: ID 6234,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
8398-TBIYD,1,United States,California,Castro Valley,94552,"37.722727, -122.02157",37.722727,-122.02157,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.7,6185.15,No,0,78,4520,,6235,numeric,Numeric: ID 6235,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2931-FSOHN,1,United States,California,Napa,94559,"38.232389, -122.324944",38.232389,-122.324944,Male,Yes,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.9,788.35,No,0,58,5254,,6236,numeric,Numeric: ID 6236,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
9418-RUKPH,1,United States,California,Newark,94560,"37.504133, -122.032347",37.504133,-122.032347,Female,No,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,756.4,No,0,75,3614,,6237,numeric,Numeric: ID 6237,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
9971-ZWPBF,1,United States,California,Orinda,94563,"37.873916, -122.20522",37.873916,-122.20522,Male,Yes,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.9,3625.2,No,0,24,5151,,6238,numeric,Numeric: ID 6238,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
4712-AUQZO,1,United States,California,Pinole,94564,"37.996462, -122.293716",37.996462,-122.293716,Male,No,No,No,18,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,33.6,550.35,No,0,21,5388,,6239,numeric,Numeric: ID 6239,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
9711-FJTBX,1,United States,California,Pittsburg,94565,"38.006047, -121.916834",38.006047,-121.916834,Male,No,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.85,4793.8,No,0,28,5058,,6240,numeric,Numeric: ID 6240,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2908-ZTPNF,1,United States,California,Pleasanton,94566,"37.633361, -121.862395",37.633361,-121.862395,Female,No,No,No,36,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.85,1267.2,No,0,50,4452,,6241,numeric,Numeric: ID 6241,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
8421-WZOOW,1,United States,California,Rio Vista,94571,"38.148862, -121.737696",38.148862,-121.737696,Female,Yes,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.3,5567.45,No,0,23,4912,,6242,numeric,Numeric: ID 6242,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
1414-YADCW,1,United States,California,Deer Park,94576,"38.554383, -122.474773",38.554383,-122.474773,Male,No,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),84.6,5706.2,No,0,39,5679,,6243,numeric,Numeric: ID 6243,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
